MUNICIPIO;ANO;MES;NATUREZA;TOTAL
Apiacas;2017;8;Roubo total;0
Apiacas;2017;9;Roubo total;0
Apiacas;2017;10;Roubo total;0
Apiacas;2017;11;Roubo total;0
Apiacas;2017;12;Roubo total;0
Apiacas;2018;1;Roubo total;2
Apiacas;2018;2;Roubo total;2
Apiacas;2018;3;Roubo total;3
Apiacas;2018;4;Roubo total;1
Apiacas;2018;5;Roubo total;2
Apiacas;2018;6;Roubo total;1
Apiacas;2018;7;Roubo total;3
Apiacas;2018;8;Roubo total;3
Apiacas;2018;9;Roubo total;0
Apiacas;2018;10;Roubo total;3
Apiacas;2018;11;Roubo total;3
Apiacas;2018;12;Roubo total;6
Apiacas;2019;1;Roubo total;2
Apiacas;2019;2;Roubo total;1
Apiacas;2019;3;Roubo total;0
Apiacas;2019;4;Roubo total;0
Apiacas;2019;5;Roubo total;0
Apiacas;2019;6;Roubo total;1
Apiacas;2019;7;Roubo total;2
Apiacas;2019;8;Roubo total;0
Apiacas;2019;9;Roubo total;1
Apiacas;2019;10;Roubo total;0
Apiacas;2019;11;Roubo total;0
Apiacas;2019;12;Roubo total;0
Araguaiana;2017;1;Homicidio doloso;0
Araguaiana;2017;2;Homicidio doloso;0
Araguaiana;2017;3;Homicidio doloso;0
Araguaiana;2017;4;Homicidio doloso;0
Araguaiana;2017;5;Homicidio doloso;0
Araguaiana;2017;6;Homicidio doloso;0
Araguaiana;2017;7;Homicidio doloso;1
Araguaiana;2017;8;Homicidio doloso;0
Araguaiana;2017;9;Homicidio doloso;0
Araguaiana;2017;10;Homicidio doloso;0
Araguaiana;2017;11;Homicidio doloso;0
Araguaiana;2017;12;Homicidio doloso;0
Araguaiana;2018;1;Homicidio doloso;0
Araguaiana;2018;2;Homicidio doloso;0
Araguaiana;2018;3;Homicidio doloso;0
Araguaiana;2018;4;Homicidio doloso;0
Araguaiana;2018;5;Homicidio doloso;0
Araguaiana;2018;6;Homicidio doloso;0
Araguaiana;2018;7;Homicidio doloso;0
Araguaiana;2018;8;Homicidio doloso;0
Araguaiana;2018;9;Homicidio doloso;0
Araguaiana;2018;10;Homicidio doloso;0
Araguaiana;2018;11;Homicidio doloso;0
Araguaiana;2018;12;Homicidio doloso;0
Araguaiana;2019;1;Homicidio doloso;0
Araguaiana;2019;2;Homicidio doloso;0
Araguaiana;2019;3;Homicidio doloso;0
Araguaiana;2019;4;Homicidio doloso;0
Araguaiana;2019;5;Homicidio doloso;0
Araguaiana;2019;6;Homicidio doloso;0
Araguaiana;2019;7;Homicidio doloso;0
Araguaiana;2019;8;Homicidio doloso;0
Araguaiana;2019;9;Homicidio doloso;0
Araguaiana;2019;10;Homicidio doloso;0
Araguaiana;2019;11;Homicidio doloso;0
Araguaiana;2019;12;Homicidio doloso;0
Araguaiana;2017;1;Roubo total;0
Araguaiana;2017;2;Roubo total;0
Araguaiana;2017;3;Roubo total;0
Araguaiana;2017;4;Roubo total;0
Araguaiana;2017;5;Roubo total;0
Araguaiana;2017;6;Roubo total;0
Araguaiana;2017;7;Roubo total;0
Araguaiana;2017;8;Roubo total;0
Araguaiana;2017;9;Roubo total;0
Araguaiana;2017;10;Roubo total;0
Araguaiana;2017;11;Roubo total;0
Araguaiana;2017;12;Roubo total;0
Araguaiana;2018;1;Roubo total;0
Araguaiana;2018;2;Roubo total;0
Araguaiana;2018;3;Roubo total;0
Araguaiana;2018;4;Roubo total;0
Araguaiana;2018;5;Roubo total;0
Araguaiana;2018;6;Roubo total;0
Araguaiana;2018;7;Roubo total;0
Araguaiana;2018;8;Roubo total;0
Araguaiana;2018;9;Roubo total;0
Araguaiana;2018;10;Roubo total;0
Araguaiana;2018;11;Roubo total;0
Araguaiana;2018;12;Roubo total;0
Araguaiana;2019;1;Roubo total;0
Araguaiana;2019;2;Roubo total;0
Araguaiana;2019;3;Roubo total;0
Araguaiana;2019;4;Roubo total;0
Araguaiana;2019;5;Roubo total;0
Araguaiana;2019;6;Roubo total;0
Araguaiana;2019;7;Roubo total;0
Araguaiana;2019;8;Roubo total;0
Araguaiana;2019;9;Roubo total;9
Araguaiana;2019;10;Roubo total;0
Araguaiana;2019;11;Roubo total;0
Araguaiana;2019;12;Roubo total;0
Araguainha;2017;1;Homicidio doloso;0
Araguainha;2017;2;Homicidio doloso;0
Araguainha;2017;3;Homicidio doloso;0
Araguainha;2017;4;Homicidio doloso;0
Araguainha;2017;5;Homicidio doloso;0
Araguainha;2017;6;Homicidio doloso;0
Araguainha;2017;7;Homicidio doloso;1
Araguainha;2017;8;Homicidio doloso;0
Araguainha;2017;9;Homicidio doloso;0
Araguainha;2017;10;Homicidio doloso;0
Araguainha;2017;11;Homicidio doloso;0
Araguainha;2017;12;Homicidio doloso;0
Araguainha;2018;1;Homicidio doloso;0
Araguainha;2018;2;Homicidio doloso;0
Araguainha;2018;3;Homicidio doloso;0
Araguainha;2018;4;Homicidio doloso;0
Araguainha;2018;5;Homicidio doloso;0
Araguainha;2018;6;Homicidio doloso;0
Araguainha;2018;7;Homicidio doloso;0
Araguainha;2018;8;Homicidio doloso;0
Araguainha;2018;9;Homicidio doloso;0
Araguainha;2018;10;Homicidio doloso;0
Araguainha;2018;11;Homicidio doloso;0
Araguainha;2018;12;Homicidio doloso;0
Araguainha;2019;1;Homicidio doloso;0
Araguainha;2019;2;Homicidio doloso;0
Araguainha;2019;3;Homicidio doloso;0
Araguainha;2019;4;Homicidio doloso;0
Araguainha;2019;5;Homicidio doloso;0
Araguainha;2019;6;Homicidio doloso;0
Araguainha;2019;7;Homicidio doloso;0
Araguainha;2019;8;Homicidio doloso;0
Araguainha;2019;9;Homicidio doloso;0
Araguainha;2019;10;Homicidio doloso;0
Araguainha;2019;11;Homicidio doloso;0
Araguainha;2019;12;Homicidio doloso;0
Araguainha;2017;1;Roubo total;0
Araguainha;2017;2;Roubo total;0
Araguainha;2017;3;Roubo total;0
Araguainha;2017;4;Roubo total;0
Araguainha;2017;5;Roubo total;0
Araguainha;2017;6;Roubo total;0
Araguainha;2017;7;Roubo total;0
Araguainha;2017;8;Roubo total;0
Araguainha;2017;9;Roubo total;0
Araguainha;2017;10;Roubo total;0
Araguainha;2017;11;Roubo total;0
Araguainha;2017;12;Roubo total;0
Araguainha;2018;1;Roubo total;0
Araguainha;2018;2;Roubo total;0
Araguainha;2018;3;Roubo total;0
Araguainha;2018;4;Roubo total;0
Araguainha;2018;5;Roubo total;0
Araguainha;2018;6;Roubo total;0
Araguainha;2018;7;Roubo total;0
Araguainha;2018;8;Roubo total;0
Araguainha;2018;9;Roubo total;0
Araguainha;2018;10;Roubo total;0
Araguainha;2018;11;Roubo total;0
Araguainha;2018;12;Roubo total;0
Araguainha;2019;1;Roubo total;0
Araguainha;2019;2;Roubo total;0
Araguainha;2019;3;Roubo total;0
Araguainha;2019;4;Roubo total;0
Araguainha;2019;5;Roubo total;0
Araguainha;2019;6;Roubo total;0
Araguainha;2019;7;Roubo total;0
Araguainha;2019;8;Roubo total;0
Araguainha;2019;9;Roubo total;0
Araguainha;2019;10;Roubo total;0
Araguainha;2019;11;Roubo total;0
Araguainha;2019;12;Roubo total;0
Araputanga;2017;1;Homicidio doloso;1
Araputanga;2017;2;Homicidio doloso;0
Araputanga;2017;3;Homicidio doloso;0
Araputanga;2017;4;Homicidio doloso;0
Araputanga;2017;5;Homicidio doloso;2
Araputanga;2017;6;Homicidio doloso;0
Araputanga;2017;7;Homicidio doloso;1
Araputanga;2017;8;Homicidio doloso;0
Araputanga;2017;9;Homicidio doloso;1
Araputanga;2017;10;Homicidio doloso;0
Araputanga;2017;11;Homicidio doloso;1
Araputanga;2017;12;Homicidio doloso;0
Araputanga;2018;1;Homicidio doloso;1
Araputanga;2018;2;Homicidio doloso;0
Araputanga;2018;3;Homicidio doloso;0
Araputanga;2018;4;Homicidio doloso;0
Araputanga;2018;5;Homicidio doloso;1
Araputanga;2018;6;Homicidio doloso;0
Araputanga;2018;7;Homicidio doloso;1
Araputanga;2018;8;Homicidio doloso;0
Araputanga;2018;9;Homicidio doloso;1
Araputanga;2018;10;Homicidio doloso;0
Araputanga;2018;11;Homicidio doloso;0
Araputanga;2018;12;Homicidio doloso;0
Araputanga;2019;1;Homicidio doloso;0
Araputanga;2019;2;Homicidio doloso;0
Araputanga;2019;3;Homicidio doloso;0
Araputanga;2019;4;Homicidio doloso;0
Araputanga;2019;5;Homicidio doloso;0
Araputanga;2019;6;Homicidio doloso;0
Araputanga;2019;7;Homicidio doloso;1
Araputanga;2019;8;Homicidio doloso;0
Araputanga;2019;9;Homicidio doloso;0
Araputanga;2019;10;Homicidio doloso;0
Araputanga;2019;11;Homicidio doloso;0
Araputanga;2019;12;Homicidio doloso;0
Araputanga;2017;1;Roubo total;3
Araputanga;2017;2;Roubo total;4
Araputanga;2017;3;Roubo total;4
Araputanga;2017;4;Roubo total;2
Araputanga;2017;5;Roubo total;1
Araputanga;2017;6;Roubo total;2
Araputanga;2017;7;Roubo total;3
Araputanga;2017;8;Roubo total;10
Araputanga;2017;9;Roubo total;3
Araputanga;2017;10;Roubo total;2
Araputanga;2017;11;Roubo total;2
Araputanga;2017;12;Roubo total;1
Araputanga;2018;1;Roubo total;0
Araputanga;2018;2;Roubo total;1
Araputanga;2018;3;Roubo total;3
Araputanga;2018;4;Roubo total;4
Araputanga;2018;5;Roubo total;3
Araputanga;2018;6;Roubo total;2
Araputanga;2018;7;Roubo total;4
Araputanga;2018;8;Roubo total;7
Araputanga;2018;9;Roubo total;3
Araputanga;2018;10;Roubo total;6
Araputanga;2018;11;Roubo total;2
Araputanga;2018;12;Roubo total;2
Araputanga;2019;1;Roubo total;3
Araputanga;2019;2;Roubo total;2
Araputanga;2019;3;Roubo total;3
Araputanga;2019;4;Roubo total;0
Araputanga;2019;5;Roubo total;1
Araputanga;2019;6;Roubo total;2
Araputanga;2019;7;Roubo total;2
Araputanga;2019;8;Roubo total;2
Araputanga;2019;9;Roubo total;4
Araputanga;2019;10;Roubo total;5
Araputanga;2019;11;Roubo total;2
Araputanga;2019;12;Roubo total;3
Arenapolis;2017;1;Homicidio doloso;0
Arenapolis;2017;2;Homicidio doloso;0
Arenapolis;2017;3;Homicidio doloso;0
Arenapolis;2017;4;Homicidio doloso;0
Arenapolis;2017;5;Homicidio doloso;1
Arenapolis;2017;6;Homicidio doloso;1
Arenapolis;2017;7;Homicidio doloso;0
Arenapolis;2017;8;Homicidio doloso;0
Arenapolis;2017;9;Homicidio doloso;1
Arenapolis;2017;10;Homicidio doloso;1
Arenapolis;2017;11;Homicidio doloso;1
Arenapolis;2017;12;Homicidio doloso;0
Arenapolis;2018;1;Homicidio doloso;1
Arenapolis;2018;2;Homicidio doloso;1
Arenapolis;2018;3;Homicidio doloso;2
Arenapolis;2018;4;Homicidio doloso;1
Arenapolis;2018;5;Homicidio doloso;1
Arenapolis;2018;6;Homicidio doloso;0
Arenapolis;2018;7;Homicidio doloso;1
Arenapolis;2018;8;Homicidio doloso;0
Arenapolis;2018;9;Homicidio doloso;0
Arenapolis;2018;10;Homicidio doloso;0
Arenapolis;2018;11;Homicidio doloso;0
Arenapolis;2018;12;Homicidio doloso;0
Arenapolis;2019;1;Homicidio doloso;1
Arenapolis;2019;2;Homicidio doloso;4
Arenapolis;2019;3;Homicidio doloso;2
Arenapolis;2019;4;Homicidio doloso;1
Arenapolis;2019;5;Homicidio doloso;5
Arenapolis;2019;6;Homicidio doloso;5
Arenapolis;2019;7;Homicidio doloso;3
Arenapolis;2019;8;Homicidio doloso;4
Arenapolis;2019;9;Homicidio doloso;2
Arenapolis;2019;10;Homicidio doloso;5
Arenapolis;2019;11;Homicidio doloso;1
Arenapolis;2019;12;Homicidio doloso;1
Arenapolis;2017;1;Roubo total;2
Arenapolis;2017;2;Roubo total;0
Arenapolis;2017;3;Roubo total;2
Arenapolis;2017;4;Roubo total;4
Arenapolis;2017;5;Roubo total;1
Arenapolis;2017;6;Roubo total;1
Arenapolis;2017;7;Roubo total;3
Arenapolis;2017;8;Roubo total;1
Arenapolis;2017;9;Roubo total;1
Arenapolis;2017;10;Roubo total;1
Arenapolis;2017;11;Roubo total;1
Arenapolis;2017;12;Roubo total;1
Arenapolis;2018;1;Roubo total;0
Arenapolis;2018;2;Roubo total;2
Arenapolis;2018;3;Roubo total;2
Arenapolis;2018;4;Roubo total;3
Arenapolis;2018;5;Roubo total;2
Arenapolis;2018;6;Roubo total;0
Arenapolis;2018;7;Roubo total;4
Arenapolis;2018;8;Roubo total;5
Arenapolis;2018;9;Roubo total;2
Arenapolis;2018;10;Roubo total;3
Arenapolis;2018;11;Roubo total;1
Arenapolis;2018;12;Roubo total;0
Arenapolis;2019;1;Roubo total;14
Arenapolis;2019;2;Roubo total;0
Arenapolis;2019;3;Roubo total;5
Arenapolis;2019;4;Roubo total;6
Arenapolis;2019;5;Roubo total;2
Arenapolis;2019;6;Roubo total;3
Arenapolis;2019;7;Roubo total;2
Arenapolis;2019;8;Roubo total;1
Arenapolis;2019;9;Roubo total;1
Arenapolis;2019;10;Roubo total;2
Arenapolis;2019;11;Roubo total;0
Arenapolis;2019;12;Roubo total;3
Aripuana;2017;1;Homicidio doloso;1
Aripuana;2017;2;Homicidio doloso;0
Aripuana;2017;3;Homicidio doloso;1
Aripuana;2017;4;Homicidio doloso;0
Aripuana;2017;5;Homicidio doloso;0
Aripuana;2017;6;Homicidio doloso;1
Aripuana;2017;7;Homicidio doloso;3
Aripuana;2017;8;Homicidio doloso;1
Aripuana;2017;9;Homicidio doloso;1
Aripuana;2017;10;Homicidio doloso;1
Aripuana;2017;11;Homicidio doloso;0
Aripuana;2017;12;Homicidio doloso;1
Aripuana;2018;1;Homicidio doloso;0
Aripuana;2018;2;Homicidio doloso;0
Aripuana;2018;3;Homicidio doloso;0
Aripuana;2018;4;Homicidio doloso;2
Aripuana;2018;5;Homicidio doloso;1
Aripuana;2018;6;Homicidio doloso;0
Aripuana;2018;7;Homicidio doloso;0
Aripuana;2018;8;Homicidio doloso;0
Aripuana;2018;9;Homicidio doloso;0
Aripuana;2018;10;Homicidio doloso;2
Aripuana;2018;11;Homicidio doloso;0
Aripuana;2018;12;Homicidio doloso;0
Aripuana;2019;1;Homicidio doloso;1
Aripuana;2019;2;Homicidio doloso;0
Aripuana;2019;3;Homicidio doloso;0
Aripuana;2019;4;Homicidio doloso;0
Aripuana;2019;5;Homicidio doloso;0
Aripuana;2019;6;Homicidio doloso;0
Aripuana;2019;7;Homicidio doloso;0
Aripuana;2019;8;Homicidio doloso;0
Aripuana;2019;9;Homicidio doloso;0
Aripuana;2019;10;Homicidio doloso;0
Aripuana;2019;11;Homicidio doloso;0
Aripuana;2019;12;Homicidio doloso;0
Aripuana;2017;1;Roubo total;2
Aripuana;2017;2;Roubo total;2
Aripuana;2017;3;Roubo total;2
Aripuana;2017;4;Roubo total;4
Aripuana;2017;5;Roubo total;1
Aripuana;2017;6;Roubo total;1
Aripuana;2017;7;Roubo total;1
Aripuana;2017;8;Roubo total;0
Aripuana;2017;9;Roubo total;2
Aripuana;2017;10;Roubo total;0
Aripuana;2017;11;Roubo total;3
Aripuana;2017;12;Roubo total;1
Aripuana;2018;1;Roubo total;1
Aripuana;2018;2;Roubo total;2
Aripuana;2018;3;Roubo total;2
Aripuana;2018;4;Roubo total;4
Aripuana;2018;5;Roubo total;3
Aripuana;2018;6;Roubo total;1
Aripuana;2018;7;Roubo total;2
Aripuana;2018;8;Roubo total;4
Aripuana;2018;9;Roubo total;3
Aripuana;2018;10;Roubo total;2
Aripuana;2018;11;Roubo total;4
Aripuana;2018;12;Roubo total;0
Aripuana;2019;1;Roubo total;0
Aripuana;2019;2;Roubo total;2
Aripuana;2019;3;Roubo total;2
Aripuana;2019;4;Roubo total;5
Aripuana;2019;5;Roubo total;2
Aripuana;2019;6;Roubo total;5
Aripuana;2019;7;Roubo total;4
Aripuana;2019;8;Roubo total;3
Aripuana;2019;9;Roubo total;0
Aripuana;2019;10;Roubo total;1
Aripuana;2019;11;Roubo total;0
Aripuana;2019;12;Roubo total;3
Barao de Melgaco;2017;1;Homicidio doloso;0
Barao de Melgaco;2017;2;Homicidio doloso;0
Barao de Melgaco;2017;3;Homicidio doloso;0
Barao de Melgaco;2017;4;Homicidio doloso;0
Barao de Melgaco;2017;5;Homicidio doloso;0
Barao de Melgaco;2017;6;Homicidio doloso;0
Barao de Melgaco;2017;7;Homicidio doloso;0
Barao de Melgaco;2017;8;Homicidio doloso;0
Barao de Melgaco;2017;9;Homicidio doloso;0
Barao de Melgaco;2017;10;Homicidio doloso;0
Barao de Melgaco;2017;11;Homicidio doloso;0
Barao de Melgaco;2017;12;Homicidio doloso;0
Barao de Melgaco;2018;1;Homicidio doloso;0
Barao de Melgaco;2018;2;Homicidio doloso;0
Barao de Melgaco;2018;3;Homicidio doloso;0
Barao de Melgaco;2018;4;Homicidio doloso;0
Barao de Melgaco;2018;5;Homicidio doloso;0
Barao de Melgaco;2018;6;Homicidio doloso;0
Barao de Melgaco;2018;7;Homicidio doloso;0
Barao de Melgaco;2018;8;Homicidio doloso;0
Barao de Melgaco;2018;9;Homicidio doloso;0
Barao de Melgaco;2018;10;Homicidio doloso;0
Barao de Melgaco;2018;11;Homicidio doloso;0
Barao de Melgaco;2018;12;Homicidio doloso;0
Barao de Melgaco;2019;1;Homicidio doloso;0
Barao de Melgaco;2019;2;Homicidio doloso;0
Barao de Melgaco;2019;3;Homicidio doloso;0
Barao de Melgaco;2019;4;Homicidio doloso;0
Barao de Melgaco;2019;5;Homicidio doloso;0
Barao de Melgaco;2019;6;Homicidio doloso;0
Barao de Melgaco;2019;7;Homicidio doloso;0
Barao de Melgaco;2019;8;Homicidio doloso;0
Barao de Melgaco;2019;9;Homicidio doloso;0
Barao de Melgaco;2019;10;Homicidio doloso;0
Barao de Melgaco;2019;11;Homicidio doloso;0
Barao de Melgaco;2019;12;Homicidio doloso;0
Barao de Melgaco;2017;1;Roubo total;0
Barao de Melgaco;2017;2;Roubo total;0
Barao de Melgaco;2017;3;Roubo total;0
Barao de Melgaco;2017;4;Roubo total;0
Barao de Melgaco;2017;5;Roubo total;0
Barao de Melgaco;2017;6;Roubo total;0
Barao de Melgaco;2017;7;Roubo total;0
Barao de Melgaco;2017;8;Roubo total;0
Barao de Melgaco;2017;9;Roubo total;0
Barao de Melgaco;2017;10;Roubo total;0
Barao de Melgaco;2017;11;Roubo total;0
Barao de Melgaco;2017;12;Roubo total;0
Barao de Melgaco;2018;1;Roubo total;0
Barao de Melgaco;2018;2;Roubo total;0
Barao de Melgaco;2018;3;Roubo total;0
Barao de Melgaco;2018;4;Roubo total;0
Barao de Melgaco;2018;5;Roubo total;0
Barao de Melgaco;2018;6;Roubo total;0
Barao de Melgaco;2018;7;Roubo total;0
Barao de Melgaco;2018;8;Roubo total;0
Barao de Melgaco;2018;9;Roubo total;0
Barao de Melgaco;2018;10;Roubo total;0
Barao de Melgaco;2018;11;Roubo total;0
Barao de Melgaco;2018;12;Roubo total;0
Barao de Melgaco;2019;1;Roubo total;0
Barao de Melgaco;2019;2;Roubo total;0
Barao de Melgaco;2019;3;Roubo total;0
Barao de Melgaco;2019;4;Roubo total;0
Barao de Melgaco;2019;5;Roubo total;0
Barao de Melgaco;2019;6;Roubo total;0
Barao de Melgaco;2019;7;Roubo total;0
Barao de Melgaco;2019;8;Roubo total;0
Barao de Melgaco;2019;9;Roubo total;0
Barao de Melgaco;2019;10;Roubo total;0
Barao de Melgaco;2019;11;Roubo total;0
Barao de Melgaco;2019;12;Roubo total;0
Barra do Bugres;2017;1;Homicidio doloso;0
Barra do Bugres;2017;2;Homicidio doloso;0
Barra do Bugres;2017;3;Homicidio doloso;1
Barra do Bugres;2017;4;Homicidio doloso;0
Barra do Bugres;2017;5;Homicidio doloso;1
Barra do Bugres;2017;6;Homicidio doloso;1
Barra do Bugres;2017;7;Homicidio doloso;0
Barra do Bugres;2017;8;Homicidio doloso;2
Barra do Bugres;2017;9;Homicidio doloso;2
Barra do Bugres;2017;10;Homicidio doloso;2
Barra do Bugres;2017;11;Homicidio doloso;2
Barra do Bugres;2017;12;Homicidio doloso;0
Barra do Bugres;2018;1;Homicidio doloso;2
Barra do Bugres;2018;2;Homicidio doloso;2
Barra do Bugres;2018;3;Homicidio doloso;2
Barra do Bugres;2018;4;Homicidio doloso;1
Barra do Bugres;2018;5;Homicidio doloso;1
Barra do Bugres;2018;6;Homicidio doloso;0
Barra do Bugres;2018;7;Homicidio doloso;4
Barra do Bugres;2018;8;Homicidio doloso;0
Barra do Bugres;2018;9;Homicidio doloso;3
Barra do Bugres;2018;10;Homicidio doloso;0
Barra do Bugres;2018;11;Homicidio doloso;0
Barra do Bugres;2018;12;Homicidio doloso;1
Barra do Bugres;2019;1;Homicidio doloso;1
Barra do Bugres;2019;2;Homicidio doloso;3
Barra do Bugres;2019;3;Homicidio doloso;0
Barra do Bugres;2019;4;Homicidio doloso;1
Barra do Bugres;2019;5;Homicidio doloso;0
Barra do Bugres;2019;6;Homicidio doloso;1
Barra do Bugres;2019;7;Homicidio doloso;1
Barra do Bugres;2019;8;Homicidio doloso;0
Barra do Bugres;2019;9;Homicidio doloso;0
Barra do Bugres;2019;10;Homicidio doloso;3
Barra do Bugres;2019;11;Homicidio doloso;0
Barra do Bugres;2019;12;Homicidio doloso;1
Barra do Bugres;2017;1;Roubo total;7
Barra do Bugres;2017;2;Roubo total;9
Barra do Bugres;2017;3;Roubo total;17
Barra do Bugres;2017;4;Roubo total;11
Barra do Bugres;2017;5;Roubo total;11
Barra do Bugres;2017;6;Roubo total;5
Barra do Bugres;2017;7;Roubo total;11
Barra do Bugres;2017;8;Roubo total;8
Barra do Bugres;2017;9;Roubo total;4
Barra do Bugres;2017;10;Roubo total;2
Barra do Bugres;2017;11;Roubo total;5
Barra do Bugres;2017;12;Roubo total;7
Barra do Bugres;2018;1;Roubo total;8
Barra do Bugres;2018;2;Roubo total;3
Barra do Bugres;2018;3;Roubo total;7
Barra do Bugres;2018;4;Roubo total;6
Barra do Bugres;2018;5;Roubo total;3
Barra do Bugres;2018;6;Roubo total;2
Barra do Bugres;2018;7;Roubo total;3
Barra do Bugres;2018;8;Roubo total;3
Barra do Bugres;2018;9;Roubo total;9
Barra do Bugres;2018;10;Roubo total;11
Barra do Bugres;2018;11;Roubo total;4
Barra do Bugres;2018;12;Roubo total;4
Barra do Bugres;2019;1;Roubo total;6
Barra do Bugres;2019;2;Roubo total;7
Barra do Bugres;2019;3;Roubo total;3
Barra do Bugres;2019;4;Roubo total;3
Barra do Bugres;2019;5;Roubo total;3
Barra do Bugres;2019;6;Roubo total;6
Barra do Bugres;2019;7;Roubo total;4
Barra do Bugres;2019;8;Roubo total;5
Barra do Bugres;2019;9;Roubo total;2
Barra do Bugres;2019;10;Roubo total;1
Barra do Bugres;2019;11;Roubo total;6
Barra do Bugres;2019;12;Roubo total;3
Barra do Garcas;2017;1;Homicidio doloso;0
Barra do Garcas;2017;2;Homicidio doloso;1
Barra do Garcas;2017;3;Homicidio doloso;0
Barra do Garcas;2017;4;Homicidio doloso;1
Barra do Garcas;2017;5;Homicidio doloso;0
Barra do Garcas;2017;6;Homicidio doloso;1
Barra do Garcas;2017;7;Homicidio doloso;1
Barra do Garcas;2017;8;Homicidio doloso;0
Barra do Garcas;2017;9;Homicidio doloso;2
Barra do Garcas;2017;10;Homicidio doloso;0
Barra do Garcas;2017;11;Homicidio doloso;0
Barra do Garcas;2017;12;Homicidio doloso;1
Barra do Garcas;2018;1;Homicidio doloso;1
Barra do Garcas;2018;2;Homicidio doloso;0
Barra do Garcas;2018;3;Homicidio doloso;2
Barra do Garcas;2018;4;Homicidio doloso;0
Barra do Garcas;2018;5;Homicidio doloso;0
Barra do Garcas;2018;6;Homicidio doloso;1
Barra do Garcas;2018;7;Homicidio doloso;0
Barra do Garcas;2018;8;Homicidio doloso;1
Barra do Garcas;2018;9;Homicidio doloso;1
Barra do Garcas;2018;10;Homicidio doloso;0
Barra do Garcas;2018;11;Homicidio doloso;1
Barra do Garcas;2018;12;Homicidio doloso;3
Barra do Garcas;2019;1;Homicidio doloso;2
Barra do Garcas;2019;2;Homicidio doloso;1
Barra do Garcas;2019;3;Homicidio doloso;1
Barra do Garcas;2019;4;Homicidio doloso;0
Barra do Garcas;2019;5;Homicidio doloso;0
Barra do Garcas;2019;6;Homicidio doloso;0
Barra do Garcas;2019;7;Homicidio doloso;0
Barra do Garcas;2019;8;Homicidio doloso;1
Barra do Garcas;2019;9;Homicidio doloso;2
Barra do Garcas;2019;10;Homicidio doloso;2
Barra do Garcas;2019;11;Homicidio doloso;2
Barra do Garcas;2019;12;Homicidio doloso;0
Barra do Garcas;2017;1;Roubo total;6
Barra do Garcas;2017;2;Roubo total;9
Barra do Garcas;2017;3;Roubo total;11
Barra do Garcas;2017;4;Roubo total;11
Barra do Garcas;2017;5;Roubo total;15
Barra do Garcas;2017;6;Roubo total;11
Barra do Garcas;2017;7;Roubo total;10
Barra do Garcas;2017;8;Roubo total;16
Barra do Garcas;2017;9;Roubo total;15
Barra do Garcas;2017;10;Roubo total;9
Barra do Garcas;2017;11;Roubo total;12
Barra do Garcas;2017;12;Roubo total;11
Barra do Garcas;2018;1;Roubo total;13
Barra do Garcas;2018;2;Roubo total;10
Barra do Garcas;2018;3;Roubo total;13
Barra do Garcas;2018;4;Roubo total;27
Barra do Garcas;2018;5;Roubo total;16
Barra do Garcas;2018;6;Roubo total;17
Barra do Garcas;2018;7;Roubo total;25
Barra do Garcas;2018;8;Roubo total;22
Barra do Garcas;2018;9;Roubo total;15
Barra do Garcas;2018;10;Roubo total;9
Barra do Garcas;2018;11;Roubo total;7
Barra do Garcas;2018;12;Roubo total;8
Barra do Garcas;2019;1;Roubo total;9
Barra do Garcas;2019;2;Roubo total;8
Barra do Garcas;2019;3;Roubo total;11
Barra do Garcas;2019;4;Roubo total;13
Barra do Garcas;2019;5;Roubo total;11
Barra do Garcas;2019;6;Roubo total;21
Barra do Garcas;2019;7;Roubo total;9
Barra do Garcas;2019;8;Roubo total;5
Barra do Garcas;2019;9;Roubo total;8
Barra do Garcas;2019;10;Roubo total;13
Barra do Garcas;2019;11;Roubo total;8
Barra do Garcas;2019;12;Roubo total;20
Bom Jesus do Araguaia;2017;1;Homicidio doloso;0
Bom Jesus do Araguaia;2017;2;Homicidio doloso;0
Bom Jesus do Araguaia;2017;3;Homicidio doloso;0
Bom Jesus do Araguaia;2017;4;Homicidio doloso;0
Bom Jesus do Araguaia;2017;5;Homicidio doloso;0
Bom Jesus do Araguaia;2017;6;Homicidio doloso;0
Bom Jesus do Araguaia;2017;7;Homicidio doloso;0
Bom Jesus do Araguaia;2017;8;Homicidio doloso;0
Bom Jesus do Araguaia;2017;9;Homicidio doloso;0
Bom Jesus do Araguaia;2017;10;Homicidio doloso;0
Bom Jesus do Araguaia;2017;11;Homicidio doloso;0
Bom Jesus do Araguaia;2017;12;Homicidio doloso;0
Bom Jesus do Araguaia;2018;1;Homicidio doloso;0
Bom Jesus do Araguaia;2018;2;Homicidio doloso;0
Bom Jesus do Araguaia;2018;3;Homicidio doloso;0
Bom Jesus do Araguaia;2018;4;Homicidio doloso;0
